order_id,order_status,shipment_date,delivery_date,return_date,return_status
US-4df9dd99,Returned,2020-05-29,2021-05-21,2025-02-19,Returned
US-d38076c1,Delivered,2021-06-01,2021-11-29,,Not Returned
US-562618ab,In Transit,2021-12-31,2022-06-14,,Returned
US-b8baaa48,Returned,2023-11-01,2021-08-27,,Not Returned
US-2d8ab00d,Returned,2023-04-17,2020-03-20,,Returned
CA-4c09911c,In Transit,2023-10-21,2020-08-17,,Returned
CA-91ac102c,In Transit,2022-02-04,2020-01-17,,Not Returned
IN-106c8914,In Transit,2021-08-28,2020-12-15,,Not Returned
IN-8c2882e8,Shipped,2023-10-22,2024-02-03,,Not Returned
CA-3baa8fb9,Shipped,2021-09-03,2024-11-16,,Not Returned
CA-f03424e2,Shipped,2021-04-21,2024-01-16,,Returned
CA-487c709c,Delivered,2023-12-17,2020-07-16,,Returned
CA-6a924377,Returned,2023-01-15,2021-05-20,,Not Returned
CA-9478b747,In Transit,2020-10-01,2022-09-05,,Returned
AU-5f58e61d,Returned,2021-07-18,2024-10-30,,Not Returned
CA-e34d17d6,In Transit,2022-05-22,2024-09-21,,Not Returned
AU-49a2ee1d,Returned,2021-04-01,2020-08-18,,Returned
AU-02fc4ae5,Delivered,2024-07-20,2021-12-09,,Returned
US-9533f094,Returned,2024-03-20,2020-01-05,,Not Returned
US-1aabd2b5,Shipped,2020-03-08,2023-09-28,,Not Returned
US-28c7b4ab,In Transit,2024-02-23,2021-10-22,,Returned
IN-0126a4da,Shipped,2024-06-30,2025-03-13,,Not Returned
IN-ee6afd5f,Returned,2024-07-27,2024-08-31,,Returned
IN-0ad106bd,Returned,2024-02-12,2020-11-13,,Not Returned
IN-6eeefad8,Shipped,2020-02-13,2021-01-16,,Returned
US-446c26b1,In Transit,2021-06-13,2024-04-02,,Not Returned
US-f9f56bbe,Delivered,2023-11-14,2020-04-21,,Returned
US-f3032295,Returned,2022-02-24,2021-02-22,,Not Returned
AU-521e40ca,Delivered,2020-10-12,2021-05-27,,Not Returned
UK-d3b5eeb6,Returned,2023-09-14,2021-05-19,,Not Returned
UK-f5c116b2,Shipped,2024-07-26,2021-11-04,,Returned
CA-c65eccda,Returned,2021-12-08,2020-03-13,,Returned
CA-b7e54062,Delivered,2023-04-28,2021-04-12,,Not Returned
US-130c4e0b,In Transit,2024-10-24,2024-03-25,,Not Returned
US-63a95a8b,Shipped,2020-05-12,2020-03-01,,Not Returned
AU-fec6a8d9,Returned,2020-04-12,2020-11-11,,Not Returned
AU-6b12f58f,Returned,2021-04-04,2021-07-16,,Returned
AU-7f29b8e1,Delivered,2020-04-09,2024-06-29,,Not Returned
IN-d3bf492a,Returned,2025-03-16,2024-08-28,,Returned
IN-f557fb5a,Shipped,2023-08-30,2024-10-01,,Not Returned
IN-6f203917,Delivered,2024-12-03,2022-08-20,,Returned
IN-8f9a796d,Returned,2024-05-13,2021-07-17,,Returned
US-00986d51,Shipped,2021-10-11,2022-02-23,,Not Returned
IN-d5e4c590,Returned,2020-07-08,2021-01-13,,Not Returned
IN-44e82bd4,Delivered,2021-04-13,2020-08-27,,Returned
CA-8ebe5516,In Transit,2024-11-20,2023-05-08,,Not Returned
AU-17af96d9,In Transit,2021-07-18,2022-06-02,,Returned
AU-fba7aa5a,Delivered,2023-11-07,2021-06-15,2022-01-26,Returned
IN-748fa236,Shipped,2020-01-20,2020-10-06,,Returned
UK-25e22e93,Delivered,2020-12-16,2023-03-19,,Returned
UK-20cc2085,In Transit,2023-09-05,2021-03-31,,Not Returned
UK-1b644012,Delivered,2020-07-03,2022-04-08,,Not Returned
AU-3c22f0fc,In Transit,2022-01-19,2022-06-10,,Returned
AU-e2e9f140,In Transit,2022-04-08,2021-10-07,,Not Returned
AU-d3dc1f6c,In Transit,2023-03-22,2023-11-09,2024-03-20,Not Returned
US-87fa5d96,In Transit,2021-11-26,2024-03-23,,Not Returned
CA-e07ad6ca,Delivered,2020-01-27,2020-08-02,,Returned
UK-d6a1846a,Shipped,2020-11-01,2024-12-07,,Not Returned
UK-301cebc4,Returned,2023-01-28,2025-01-06,,Returned
CA-9f0c52de,Returned,2020-11-27,2020-09-25,,Returned
CA-1e4d5f69,Delivered,2022-12-20,2020-07-14,,Not Returned
IN-cc38cb8f,Delivered,2023-02-12,2020-08-06,,Not Returned
IN-d9ef8f7b,Delivered,2023-03-15,2020-02-27,,Returned
IN-5ace4478,Shipped,2023-03-02,2020-12-14,,Not Returned
IN-9889a727,Delivered,2021-08-27,2022-03-28,,Returned
IN-e2eeb714,In Transit,2023-03-14,2023-08-21,,Returned
IN-8161274f,Returned,2022-05-15,2021-06-09,,Returned
CA-b07ae90b,Returned,2021-01-31,2025-01-30,2021-03-21,Returned
CA-c1ead513,In Transit,2024-01-08,2023-04-04,,Returned
CA-211da5f8,In Transit,2020-04-16,2020-05-17,,Not Returned
US-b3634a82,In Transit,2024-12-20,2022-10-17,,Returned
UK-71531144,Shipped,2020-11-09,2024-10-15,2023-04-14,Returned
UK-08b42fba,Returned,2023-12-20,2024-03-14,,Returned
UK-f23aed64,Returned,2023-10-19,2020-06-27,,Not Returned
IN-933002bc,Shipped,2024-08-13,2021-08-01,,Not Returned
IN-7be00571,Shipped,2020-02-03,2021-07-07,,Returned
IN-f5332747,Shipped,2023-06-05,2023-06-18,,Not Returned
IN-4960f077,Shipped,2025-02-06,2025-03-08,,Returned
UK-fc0b4270,In Transit,2020-02-29,2020-02-17,,Not Returned
UK-d5780e51,In Transit,2022-09-11,2021-12-27,,Not Returned
UK-493670fd,Returned,2021-06-21,2020-11-11,,Returned
US-b80cb11d,In Transit,2022-11-01,2020-09-06,,Not Returned
US-dab69c97,In Transit,2023-11-25,2025-01-13,,Not Returned
IN-3b450fd5,Returned,2022-09-05,2021-11-17,2024-03-26,Not Returned
IN-e696e22e,Shipped,2021-08-12,2021-07-24,,Returned
US-6ab54c3e,Delivered,2022-07-12,2020-02-05,,Not Returned
US-88c7044c,In Transit,2020-06-24,2023-12-23,,Not Returned
US-18bde2a3,In Transit,2021-05-27,2021-01-02,,Returned
CA-1f6931f8,Delivered,2024-01-25,2020-03-19,,Returned
UK-034572d5,In Transit,2023-05-21,2025-01-21,,Returned
IN-a21cc9bd,Shipped,2024-06-10,2021-09-08,,Returned
US-a1051f7a,Delivered,2020-05-26,2020-08-11,,Not Returned
US-8f3cb90b,Shipped,2020-08-21,2021-08-16,,Not Returned
UK-131743f2,Shipped,2020-01-31,2024-02-26,,Returned
UK-113feaed,Delivered,2021-06-16,2022-10-22,,Returned
IN-af9958cc,Returned,2022-10-25,2024-07-16,,Not Returned
UK-2a5ce72d,In Transit,2022-11-18,2020-07-17,,Returned
US-dc0f22cf,Delivered,2020-07-12,2021-09-17,,Not Returned
US-632605ad,In Transit,2025-01-02,2022-06-28,,Not Returned
US-e78639e0,Returned,2021-01-16,2025-03-05,,Not Returned
IN-d10ffdf9,In Transit,2024-05-29,2020-01-29,,Not Returned
UK-fcac3817,Returned,2020-05-28,2022-09-02,,Not Returned
IN-927208e4,In Transit,2024-11-14,2022-07-22,,Returned
AU-204c32b8,Delivered,2022-11-04,2024-03-31,2022-02-08,Not Returned
UK-9e67e915,Delivered,2022-08-24,2022-03-01,,Returned
UK-d0a11f27,In Transit,2021-12-05,2022-07-25,,Returned
UK-d5d9ae88,Delivered,2021-05-13,2023-06-29,,Returned
CA-e67365ce,Returned,2022-08-23,2021-09-26,,Returned
CA-aefc7e60,Returned,2023-11-17,2022-04-20,,Not Returned
US-99d41429,Returned,2020-01-10,2022-02-20,,Not Returned
US-3fc8732d,In Transit,2022-08-16,2023-08-04,,Not Returned
US-6c5e701e,Delivered,2023-09-22,2022-02-02,,Not Returned
AU-82584eb5,Returned,2021-05-02,2022-08-20,2021-09-19,Returned
AU-2494b76e,Delivered,2021-03-06,2023-12-15,,Not Returned
AU-2792928c,In Transit,2021-05-20,2023-03-14,,Returned
US-47c475c8,In Transit,2020-07-27,2024-08-19,,Returned
US-6b032fe0,Returned,2023-06-19,2022-04-28,,Not Returned
US-77fac8c4,Delivered,2023-05-01,2022-03-18,,Returned
UK-48fe2036,Delivered,2023-04-20,2024-06-07,,Not Returned
US-5106a4c8,Shipped,2024-10-31,2025-03-13,,Returned
US-917b404f,Returned,2024-11-04,2025-01-27,,Returned
US-c6628875,Delivered,2023-05-22,2022-10-27,2022-11-02,Not Returned
UK-ddac65ce,Returned,2020-05-10,2020-05-26,,Not Returned
AU-35905984,Returned,2022-08-20,2022-02-22,,Returned
AU-4466ad30,In Transit,2024-10-11,2020-01-06,,Returned
AU-f3684346,Returned,2022-06-10,2020-11-21,,Not Returned
CA-8d1e2b22,Shipped,2021-09-30,2020-04-24,,Not Returned
CA-cdedc7a1,Shipped,2023-10-19,2025-02-26,,Returned
AU-093854f6,Delivered,2020-03-10,2023-04-25,,Returned
AU-c0566421,Delivered,2024-08-31,2020-09-29,,Not Returned
AU-5f26df24,In Transit,2020-05-11,2020-04-19,,Not Returned
UK-71d7cdb2,Returned,2021-03-24,2020-07-19,,Returned
UK-435a7c12,Delivered,2023-03-17,2022-04-26,,Returned
US-68c646a8,Shipped,2020-08-01,2024-05-19,,Returned
US-5d839d9a,Returned,2021-04-29,2023-09-28,,Not Returned
UK-bcb76d7f,In Transit,2022-04-22,2025-01-21,,Not Returned
UK-610dc90f,In Transit,2023-04-22,2023-12-06,,Not Returned
IN-8b9a6a78,Returned,2022-11-24,2023-11-26,2020-09-05,Returned
IN-95ec2348,Shipped,2024-01-26,2020-08-27,,Returned
IN-2b8aa4f2,Returned,2021-02-16,2021-04-21,,Not Returned
UK-dc2e6748,In Transit,2024-07-09,2022-04-14,,Not Returned
UK-2c803995,Shipped,2022-12-30,2020-09-03,2024-07-27,Returned
UK-e29f84a2,Shipped,2023-10-16,2024-09-05,,Not Returned
US-81020fa4,Returned,2022-10-04,2022-02-13,,Returned
IN-6c4617ff,In Transit,2024-06-20,2022-02-11,,Not Returned
IN-590ccaaf,Returned,2021-04-28,2020-01-15,,Not Returned
CA-356ea8c0,Shipped,2023-04-15,2024-01-12,,Returned
AU-555a1273,Shipped,2021-02-19,2023-12-01,,Not Returned
CA-5c73932d,In Transit,2024-09-30,2023-02-20,,Not Returned
CA-626e4fa9,Returned,2024-06-22,2021-10-28,2023-10-21,Returned
CA-9109e88e,Delivered,2023-10-31,2023-11-12,,Not Returned
CA-02b77ff9,Returned,2023-09-11,2022-04-17,,Returned
CA-e9d89ce0,Returned,2021-06-13,2023-07-16,,Returned
CA-f0a71c16,Shipped,2020-07-16,2020-08-27,,Not Returned
CA-09133b3d,Returned,2024-02-17,2022-11-04,,Not Returned
IN-0fd53a8d,Delivered,2024-09-07,2024-09-16,,Returned
US-b294df5e,Returned,2025-02-02,2024-11-13,,Returned
AU-e548ba62,Returned,2021-07-19,2021-08-01,,Returned
AU-c3d474cf,In Transit,2022-09-14,2021-07-28,,Not Returned
UK-8b1488dd,Shipped,2024-07-28,2020-01-16,2022-05-16,Returned
UK-12eec829,Delivered,2020-12-09,2025-01-20,,Not Returned
UK-72957fd3,Delivered,2024-05-05,2020-12-14,,Returned
CA-fab7af48,Shipped,2024-01-26,2023-02-24,,Not Returned
CA-c6c4b3fd,In Transit,2024-01-27,2020-11-10,,Not Returned
CA-9aa70927,In Transit,2023-08-08,2020-03-26,,Returned
US-f4057ace,Delivered,2023-11-01,2023-07-28,,Not Returned
US-a954bf33,Shipped,2024-09-08,2021-01-20,,Not Returned
US-af00cf4c,In Transit,2023-05-11,2023-02-01,,Not Returned
US-c1acf330,Returned,2023-08-07,2020-02-28,,Returned
US-6b5246ad,Shipped,2023-03-23,2024-04-30,,Not Returned
US-3eb20da2,Shipped,2020-02-02,2023-05-03,,Returned
CA-906c3dd2,Shipped,2021-10-19,2025-03-08,,Returned
CA-6308456f,Delivered,2022-10-30,2021-01-01,,Returned
CA-2c131f32,In Transit,2020-05-28,2020-09-16,2022-02-18,Returned
UK-9981e107,Delivered,2020-04-30,2023-08-22,,Returned
UK-9c05ac5b,In Transit,2021-12-02,2023-06-26,,Not Returned
UK-e0a77b30,Returned,2020-08-10,2022-04-07,,Not Returned
UK-e4ad198b,Shipped,2021-06-12,2023-03-20,,Not Returned
UK-e533129a,Delivered,2022-02-16,2021-07-28,,Not Returned
US-38508e81,Delivered,2020-06-11,2021-08-05,,Returned
CA-076c1f55,Delivered,2024-01-26,2023-06-08,2023-02-04,Returned
CA-e220d3b7,Shipped,2020-09-10,2022-11-19,,Returned
CA-8afd8de9,Delivered,2024-12-24,2020-09-24,,Returned
UK-df0ecc99,Returned,2022-11-23,2022-09-09,,Not Returned
UK-bc37e791,In Transit,2024-08-30,2021-01-04,,Not Returned
US-21f54047,In Transit,2020-05-10,2021-08-13,,Not Returned
US-3cf714f1,Returned,2023-02-12,2020-01-22,,Not Returned
IN-02b0a211,Delivered,2023-03-28,2023-12-07,,Returned
IN-4cc094b1,Returned,2021-08-19,2020-04-03,,Not Returned
IN-b2f6fc2c,Shipped,2021-07-07,2024-10-12,,Not Returned
AU-b7c7253c,In Transit,2021-10-08,2023-10-30,2024-02-28,Returned
CA-8d66bbfd,Delivered,2021-03-18,2024-11-05,2024-11-01,Returned
CA-f59e9f50,Returned,2023-01-12,2022-04-10,,Not Returned
AU-5f21abcb,Delivered,2020-04-22,2021-09-17,,Not Returned
AU-51034cd4,Shipped,2022-05-15,2024-09-16,,Returned
IN-eda60476,Shipped,2024-08-22,2024-01-27,,Returned
AU-dd4debe6,Shipped,2020-04-17,2020-03-31,,Not Returned
AU-16cdbdea,Returned,2023-11-25,2022-08-19,,Not Returned
IN-5413d5e5,In Transit,2020-07-13,2020-01-18,,Not Returned
AU-59bdddeb,Shipped,2021-05-25,2024-12-20,,Returned
AU-5eac2f7c,Shipped,2024-02-25,2023-10-10,,Not Returned
AU-8fcd6ad9,In Transit,2021-11-17,2022-09-03,,Not Returned
AU-0de29d77,In Transit,2021-06-09,2020-10-19,,Returned
AU-829d69e6,Shipped,2020-08-26,2022-11-26,,Returned
AU-e6ece425,Delivered,2021-06-29,2021-01-30,,Returned
AU-becf57e8,In Transit,2021-01-16,2020-11-22,,Returned
CA-5f50d4ea,Delivered,2020-05-12,2024-03-16,,Returned
AU-e976af2b,Shipped,2024-01-30,2022-04-20,,Not Returned
US-8938e791,In Transit,2023-02-20,2022-02-08,,Returned
AU-6c6a38f4,Delivered,2024-09-30,2021-07-09,2021-04-24,Not Returned
UK-667c4cda,In Transit,2024-01-20,2022-02-22,,Not Returned
UK-c4a31c04,Returned,2025-03-11,2021-12-16,,Returned
UK-08d2233c,In Transit,2023-08-20,2020-12-29,,Returned
CA-064ed9a7,Shipped,2025-01-15,2022-05-11,,Not Returned
CA-dffe537d,Delivered,2021-02-09,2020-05-16,,Returned
CA-e27fc094,Shipped,2025-01-31,2021-07-06,,Not Returned
IN-51e66e33,In Transit,2022-03-22,2020-04-05,,Returned
UK-c74eb397,Shipped,2020-06-06,2023-08-25,,Not Returned
UK-8265aea6,In Transit,2020-09-08,2023-09-26,,Not Returned
UK-5e38e212,Shipped,2023-07-26,2020-12-15,,Returned
CA-7973987b,Shipped,2024-02-08,2024-02-25,,Returned
CA-ba26eef6,Returned,2020-02-09,2024-03-04,,Returned
AU-6be0e5b4,In Transit,2024-11-24,2023-09-02,,Not Returned
AU-3da66382,Returned,2021-07-09,2022-10-24,,Returned
AU-6089979c,In Transit,2023-05-18,2021-06-18,,Returned
US-72f409b9,In Transit,2023-12-05,2020-03-24,2020-11-09,Returned
US-56d5c8c9,Shipped,2020-10-02,2023-09-22,2020-12-03,Not Returned
US-bee30adf,Delivered,2022-07-10,2023-07-29,2021-12-08,Returned
IN-b793fe94,Returned,2024-09-18,2024-10-15,,Returned
IN-bb9fc18a,Shipped,2023-02-07,2023-08-19,,Not Returned
IN-129f1c53,Delivered,2024-05-03,2025-02-22,2021-11-16,Not Returned
IN-16746344,In Transit,2021-08-30,2023-10-05,,Returned
IN-465f403a,Delivered,2023-02-09,2021-01-04,,Returned
IN-d2902a25,In Transit,2025-01-04,2020-06-30,,Returned
IN-7b071434,In Transit,2020-02-11,2024-01-04,,Not Returned
AU-bb1ecf47,Delivered,2025-01-16,2024-12-22,,Returned
CA-6aedcbef,In Transit,2022-09-09,2025-01-01,,Returned
CA-4cf00672,Returned,2021-07-09,2021-11-10,,Not Returned
CA-fffaa3a9,Shipped,2021-02-17,2021-12-16,,Not Returned
CA-b8bdb714,Returned,2021-03-28,2024-05-12,,Not Returned
CA-b633336c,In Transit,2025-02-03,2022-12-23,,Returned
IN-d0b5f85e,In Transit,2024-07-13,2021-11-19,,Not Returned
IN-90094a74,Delivered,2021-07-12,2021-05-12,,Returned
CA-679128fa,Returned,2024-06-05,2024-11-07,2020-10-24,Returned
CA-8f6b86f4,Delivered,2024-04-01,2020-03-17,,Not Returned
CA-24a8b866,Delivered,2023-09-30,2023-11-19,,Not Returned
AU-a767b291,Shipped,2024-12-09,2025-02-13,,Returned
UK-ca964e27,Shipped,2022-02-23,2023-02-19,,Returned
UK-8de23ebe,Shipped,2023-05-28,2020-11-06,,Not Returned
UK-0ab04485,Shipped,2020-10-19,2023-07-19,,Not Returned
US-c34440c8,Returned,2020-09-09,2020-06-09,,Returned
IN-49293f7e,Delivered,2022-10-14,2025-01-08,,Not Returned
US-b3c20fce,Returned,2023-04-10,2024-06-01,,Returned
US-a4c89e8b,Delivered,2025-02-17,2023-02-04,,Not Returned
AU-6cff91c0,In Transit,2023-08-14,2024-07-12,,Returned
CA-fcfdabe0,Delivered,2024-01-28,2022-07-24,,Not Returned
CA-5aca2212,In Transit,2022-05-07,2022-09-04,,Not Returned
AU-5d274496,Shipped,2023-05-13,2022-03-27,,Not Returned
CA-fbaadf67,In Transit,2025-02-26,2020-02-03,,Returned
CA-eddecbf9,Returned,2022-05-31,2022-07-13,,Returned
CA-208f86b4,Delivered,2023-06-05,2020-03-19,,Not Returned
CA-cd1794c6,Returned,2020-02-18,2024-11-17,,Returned
CA-fa5f01c1,Delivered,2023-12-17,2021-05-22,2020-03-08,Not Returned
CA-791c2359,Returned,2024-02-24,2024-02-28,,Returned
AU-b47b3dea,Shipped,2021-08-19,2021-07-04,,Returned
UK-24508cba,Delivered,2022-04-18,2022-02-18,,Returned
UK-28c22cfd,In Transit,2022-01-22,2024-02-14,,Not Returned
UK-d660a7b8,Returned,2025-02-08,2025-01-08,,Not Returned
AU-f0d2a1d3,Returned,2023-08-22,2023-12-30,,Not Returned
AU-41c4a2ef,In Transit,2020-09-21,2023-01-05,2020-01-10,Not Returned
AU-520d04b4,In Transit,2022-05-21,2022-01-25,,Not Returned
AU-50cd05f0,Delivered,2023-05-09,2022-09-08,,Returned
AU-d84e17bc,Returned,2025-01-20,2024-12-23,,Not Returned
UK-ed9f0b0a,Returned,2020-09-08,2022-03-20,,Returned
UK-20622097,Delivered,2021-12-13,2021-02-10,2023-06-16,Returned
IN-594d379e,Shipped,2021-02-28,2022-01-30,,Returned
US-0552e1a3,In Transit,2020-10-09,2024-01-18,,Returned
US-6acdb56b,Returned,2023-05-11,2021-03-11,2020-05-06,Returned
CA-f517a314,Returned,2022-06-05,2022-02-20,,Returned
CA-2e5cb1bb,Shipped,2021-04-11,2021-10-28,,Not Returned
CA-ae6648c1,Delivered,2020-01-19,2020-12-22,,Returned
CA-309417a2,In Transit,2020-02-06,2023-07-21,2023-05-01,Not Returned
IN-6ccc6667,In Transit,2024-11-07,2023-04-09,,Not Returned
IN-453231d5,Returned,2024-02-12,2020-02-21,,Returned
IN-1309ea9a,Returned,2020-10-03,2021-07-20,,Returned
IN-5dd87fd4,Returned,2023-05-07,2021-12-18,,Not Returned
AU-0df95d3d,Returned,2024-11-01,2024-02-28,,Returned
AU-74fafbf7,In Transit,2024-08-15,2023-08-23,,Returned
AU-cef1e4c2,Shipped,2021-12-21,2025-01-18,2025-02-28,Not Returned
AU-344101dc,Returned,2022-12-14,2022-07-26,,Returned
CA-1dc2c193,Delivered,2024-02-14,2020-09-07,,Returned
IN-b32c62c2,Returned,2020-02-13,2023-04-28,,Not Returned
IN-874f0dde,In Transit,2021-04-01,2024-09-09,,Returned
CA-c9307983,Shipped,2022-06-27,2023-04-03,,Not Returned
CA-bfecfb93,Shipped,2020-11-08,2022-12-10,,Returned
CA-fd5a80d7,Returned,2023-12-07,2023-02-02,,Returned
CA-2bd19293,In Transit,2020-12-16,2024-06-25,,Not Returned
IN-1fae148d,Returned,2023-02-08,2024-12-13,,Returned
UK-dbe12c2a,Shipped,2020-01-18,2022-04-20,,Not Returned
UK-47fdd6e0,In Transit,2021-07-23,2022-02-03,,Not Returned
IN-1f20b142,Delivered,2024-01-31,2023-07-25,,Not Returned
CA-5559295b,In Transit,2021-05-19,2020-03-06,,Not Returned
CA-cadc5d11,Delivered,2024-01-22,2024-03-04,,Returned
CA-ede23577,In Transit,2021-11-04,2023-08-28,,Returned
CA-e3d7b029,Shipped,2024-01-31,2023-09-22,,Not Returned
CA-7e06f424,In Transit,2020-03-21,2025-02-09,,Not Returned
CA-e13787dd,Returned,2021-09-06,2024-09-21,,Returned
CA-11a7941e,Shipped,2025-01-24,2024-06-13,,Not Returned
UK-958bdd69,Shipped,2021-08-10,2022-01-19,,Not Returned
US-298000cf,In Transit,2022-09-25,2020-04-05,,Not Returned
UK-d1eab09e,In Transit,2023-04-03,2021-07-26,,Not Returned
UK-7be11307,In Transit,2021-08-25,2022-11-24,2021-10-17,Not Returned
UK-ed5cf1c6,Returned,2023-07-06,2020-09-09,,Returned
US-5f5ab188,Delivered,2024-05-13,2020-07-01,,Not Returned
US-5d227138,Delivered,2025-02-27,2022-06-07,,Returned
US-21262e01,In Transit,2023-03-13,2020-08-03,,Not Returned
IN-c3c65016,Delivered,2020-06-23,2022-07-07,,Returned
AU-980b41b8,In Transit,2024-10-08,2021-05-06,,Returned
AU-defc31ab,Shipped,2021-12-06,2024-04-05,,Not Returned
CA-9cefa5a4,Returned,2020-08-31,2024-11-17,,Returned
UK-b8c543f7,Delivered,2023-03-12,2022-12-12,,Not Returned
UK-9d8f41b4,Returned,2023-09-02,2020-06-22,,Not Returned
AU-9f6512d2,In Transit,2021-01-15,2022-10-30,2021-11-14,Not Returned
US-23aa74f2,Returned,2020-10-30,2023-07-27,,Not Returned
US-3be95556,Returned,2023-09-05,2023-07-23,,Not Returned
US-a61c65d4,Shipped,2024-02-26,2022-06-07,,Returned
IN-9f964697,Delivered,2024-11-24,2021-11-05,2021-10-19,Returned
IN-38ac7842,Shipped,2021-09-29,2025-03-03,,Returned
IN-023af0cf,In Transit,2021-10-11,2021-03-07,,Not Returned
UK-13f01731,Shipped,2020-10-26,2020-11-25,,Returned
UK-bc01fce4,Returned,2024-03-17,2023-07-25,,Returned
UK-da7dd545,Delivered,2023-05-04,2023-06-30,,Returned
IN-93ef08b2,Shipped,2023-06-14,2023-05-08,2021-10-09,Returned
IN-948b4fa9,Shipped,2022-10-16,2023-07-06,,Not Returned
IN-4db2fa44,Returned,2020-06-18,2021-02-20,,Not Returned
US-6f573bf5,Shipped,2024-11-02,2023-02-16,,Returned
US-02fbfd6c,Returned,2021-03-02,2024-03-11,,Returned
US-938d5402,Delivered,2020-02-19,2021-11-01,,Returned
UK-af4f8c94,Delivered,2024-05-17,2022-04-18,,Not Returned
UK-e953ccfe,Shipped,2023-05-15,2021-11-10,,Not Returned
UK-dbbf7ae4,In Transit,2023-07-22,2020-12-20,,Not Returned
UK-161b5b57,Delivered,2023-12-08,2020-09-02,2021-01-31,Not Returned
UK-7d2708d1,Shipped,2022-09-30,2020-01-17,,Returned
UK-7518fd09,In Transit,2021-03-09,2024-10-01,,Returned
US-225caadd,Returned,2020-06-01,2021-12-27,,Returned
US-0def734b,Delivered,2024-02-17,2020-12-23,,Not Returned
UK-8954faa0,Delivered,2021-07-29,2024-05-01,,Returned
UK-40ef2d03,Delivered,2022-06-07,2022-04-01,,Returned
UK-531709fa,Delivered,2021-01-15,2022-04-25,,Not Returned
UK-13a444c8,Returned,2023-05-22,2022-03-19,,Returned
CA-214415ad,Delivered,2024-11-09,2024-01-24,,Returned
CA-73b1db96,In Transit,2024-07-19,2020-03-01,,Not Returned
CA-59109918,Delivered,2025-01-20,2021-04-02,,Not Returned
CA-c10df031,Shipped,2020-09-24,2022-02-12,2021-09-09,Not Returned
CA-ab80fb18,In Transit,2020-05-29,2020-01-29,,Returned
CA-c2fd72f2,Returned,2020-05-30,2021-06-02,,Returned
US-a5690606,Delivered,2020-12-02,2024-04-29,,Not Returned
CA-57118f2c,Shipped,2021-12-31,2023-11-17,,Not Returned
US-7cdc3e5e,In Transit,2020-12-01,2023-04-23,,Not Returned
US-877823a5,In Transit,2023-01-25,2023-11-13,,Not Returned
UK-188b9272,Returned,2023-01-09,2022-11-18,,Not Returned
UK-4649be5d,In Transit,2022-09-20,2021-07-24,2021-01-07,Returned
IN-735027d1,Returned,2021-12-08,2023-07-12,,Not Returned
IN-4b2762bb,Returned,2022-10-27,2024-05-17,,Returned
IN-3a8af4f2,Returned,2020-07-04,2024-10-09,,Returned
CA-4c35e36d,Returned,2023-06-25,2024-07-10,,Not Returned
CA-c57bd9e3,Delivered,2021-10-23,2021-12-28,2023-10-20,Returned
CA-fb87e8df,Returned,2024-03-27,2025-01-04,,Returned
CA-7e928376,In Transit,2020-09-26,2020-06-30,,Not Returned
CA-bb4c2290,In Transit,2023-03-28,2022-06-13,2021-12-11,Returned
CA-b496291c,Returned,2021-11-30,2020-08-22,,Not Returned
CA-2f28e796,Delivered,2022-09-24,2023-06-12,,Returned
CA-7ea5d98f,Shipped,2022-11-10,2021-06-26,,Returned
UK-20195026,Shipped,2021-02-27,2021-12-18,,Not Returned
CA-bd4125be,Delivered,2021-08-30,2024-04-14,,Returned
CA-611971ee,Delivered,2021-11-12,2020-12-26,,Returned
CA-d4f16bca,Shipped,2022-03-06,2023-09-25,,Not Returned
IN-a28dd31f,Delivered,2024-12-01,2024-09-21,2020-08-04,Not Returned
